Title,Product URL,SKU,Image URL,Price,Stock,Available,Option#1
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=Rimless,RLS-GW-TT10,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R2.43,5226 in stock (can be backordered),Yes,Volume: 12x150mm 10ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=Rimless,RLS-GW-TT12,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R2.94,3664 in stock (can be backordered),Yes,Volume: 16x100mm 12ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=Rimless,RLS-GW-TT17,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R3.01,4021 in stock (can be backordered),Yes,Volume: 16x150mm 17ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=Rimless,RLS-GW-TT20,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R3.25,5636 in stock (can be backordered),Yes,Volume: 16x150mm 20ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=Rimless,RLS-GW-TT22,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R3.38,3248 in stock (can be backordered),Yes,Volume: 18x125mm 22ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=Rimless,RLS-GW-TT35,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R3.85,4454 in stock (can be backordered),Yes,Volume: 20x150mm 35ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=Rimless,RLS-GW-TT42,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R5.17,2691 in stock (can be backordered),Yes,Volume: 24x125mm 42ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=Rimless,RLS-GW-TT50,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R5.69,598 in stock (can be backordered),Yes,Volume: 24x150mm 50ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=Rimless,RLS-GW-TT68,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R8.8,3571 in stock (can be backordered),Yes,Volume: 24x200mm 68ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=With+Rim,RLS-GW-TTR5,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R3.98,2665 in stock (can be backordered),Yes,Volume: 12x75mm 5ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=With+Rim,RLS-GW-TTR12,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R5.28,3926 in stock (can be backordered),Yes,Volume: 16x100mm 12ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=With+Rim,RLS-GW-TTR17,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R5.74,3367 in stock (can be backordered),Yes,Volume: 16x150mm 17ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=With+Rim,RLS-GW-TTR20,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R4.43,2373 in stock (can be backordered),Yes,Volume: 16x150mm 20ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=With+Rim,RLS-GW-TTR35,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R6.72,242 in stock (can be backordered),Yes,Volume: 20x150mm 35ml
Glass Test Tubes,https://labequipsupply.co.za/product/glass-test-tubes/?attribute_rimless-with-rim=With+Rim,RLS-GW-TTR50,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Test-Tube-RLS.png,R8.73,2175 in stock (can be backordered),Yes,Volume: 24x150mm 50ml
"Ethanol 99% AR Plastic Bottle Lab Use – 2,5l",https://labequipsupply.co.za/product/ethanol-99-ar-plastic-bottle-lab-use-25l/,CHE-E13-1,,R364.97,47 in stock (can be backordered),Yes,
"Hydrogen Peroxide 35% Food Grade – 2,5l",https://labequipsupply.co.za/product/hydrogen-peroxide-100vols-ar-food-grade/,CHE-H13,https://labequipsupply.co.za/wp-content/uploads/2021/02/Hydrogen-Peroxide-100-vols.jpg,R190.08,506 in stock (can be backordered),Yes,
Silica Gel Blue-Pink Beads 3-5MM -500g,https://labequipsupply.co.za/product/silica-gel-blue-pink-beads-3-5mm/,CHE-S1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Silica-gel-blue.jpg,R91.24,13 in stock (can be backordered),Yes,
Microtubes,https://labequipsupply.co.za/product/microtubes/?attribute_pack-size=500,CON-PCR06,https://labequipsupply.co.za/wp-content/uploads/2020/08/microcentrifuge-tubes2.png,R325.25,,Yes,"Sizes: Microtube 2ml Rnase, Dnase Free, Steriles"
Microtubes,https://labequipsupply.co.za/product/microtubes/?attribute_pack-size=200,CON-PCR07,https://labequipsupply.co.za/wp-content/uploads/2020/08/microcentrifuge-tubes2.png,R525.1,5 in stock (can be backordered),Yes,"Sizes: Microtube 5ml Rnase, Dnase Free, Sterile"
Microtubes,https://labequipsupply.co.za/product/microtubes/?attribute_pack-size=500,CON-PCR05,https://labequipsupply.co.za/wp-content/uploads/2020/08/microcentrifuge-tubes2.png,R293.65,,Yes,"Sizes: Microtube 1.5ml Rnase, Dnase Free, Sterile"
Microtubes,https://labequipsupply.co.za/product/microtubes/?attribute_pack-size=1000,CON-PCR04,https://labequipsupply.co.za/wp-content/uploads/2020/08/microcentrifuge-tubes2.png,R504.71,,Yes,"Sizes: Microtube 0.5ml Rnase, Dnase Free, Sterile"
Wash Bottle,https://labequipsupply.co.za/product/wash-bottle/?attribute_volume=Wash+Bottle+250ml,RLS-PW-WB250ML,https://labequipsupply.co.za/wp-content/uploads/2019/09/Wash-Bottle-RLS.jpg,R32.43,194 in stock (can be backordered),Yes,Volume: Wash Bottle 250ml
Wash Bottle,https://labequipsupply.co.za/product/wash-bottle/?attribute_volume=Wash+Bottle+500ml,RLS-PW-WB500ML,https://labequipsupply.co.za/wp-content/uploads/2019/09/Wash-Bottle-RLS.jpg,R45.74,1736 in stock (can be backordered),Yes,Volume: Wash Bottle 500ml
Wash Bottle,https://labequipsupply.co.za/product/wash-bottle/?attribute_volume=Wash+Bottle+1000ml,,https://labequipsupply.co.za/wp-content/uploads/2019/09/Wash-Bottle-RLS.jpg,R67.19,191 in stock (can be backordered),Yes,Volume: Wash Bottle 1000ml
Deionised Water – 25l,https://labequipsupply.co.za/product/deionised-water-25l/,BULK-D5,https://labequipsupply.co.za/wp-content/uploads/2021/03/Deionised-Water.jpg,R224.31,99 in stock (can be backordered),Yes,
Boric Acid CP – 500g,https://labequipsupply.co.za/product/boric-acid-cp-500g/,CHE-B5-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Boric-acid.jpg,R68.43,301 in stock (can be backordered),Yes,
n Propanol,https://labequipsupply.co.za/product/n-propanol/?attribute_size=5lt,BULK-N5,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-bulk-chemicals.jpg,R246.76,57 in stock (can be backordered),Yes,Size: 5lt
n Propanol,https://labequipsupply.co.za/product/n-propanol/?attribute_size=25lt,BULK-N6,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-bulk-chemicals.jpg,R1200.91,42 in stock (can be backordered),Yes,Size: 25lt
n Propanol,https://labequipsupply.co.za/product/n-propanol/?attribute_size=210lt,BULK-N7,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-bulk-chemicals.jpg,R9689.57,26 in stock (can be backordered),Yes,Size: 210lt
n Propanol,https://labequipsupply.co.za/product/n-propanol/?attribute_size=1000lt,BULK-N8,https://labequipsupply.co.za/wp-content/uploads/2021/03/RLS-Chemicals-bulk-chemicals.jpg,R45947.97,5 in stock (can be backordered),Yes,Size: 1000lt
"Hexane CP – 2,5l",https://labequipsupply.co.za/product/hexane-cp-25l/,CHE-H1-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Hexane.jpg,R91.24,311 in stock (can be backordered),Yes,
"Nitric Acid 55% AR – 2,5l",https://labequipsupply.co.za/product/nitric-acid-55-ar/,CHE-N4,https://labequipsupply.co.za/wp-content/uploads/2021/02/Nitric-acid-55�.jpg,R82.35,1615 in stock (can be backordered),Yes,
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+99.9%+CP+2.5L+GLASS+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R424.18,236 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 99.9% CP 2.5L GLASS BOTTLE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+99.9%+CP+2.5L+PLASTIC+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R212.1,194 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 99.9% CP 2.5L PLASTIC BOTTLE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+96%+CP+2.5L+GLASS+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R390.7,149 in stock,Yes,Ethanol-Range: ETHANOL 96% CP 2.5L GLASS BOTTLE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+96%+CP+2.5L+PLASTIC+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R200.92,289 in stock,Yes,Ethanol-Range: ETHANOL 96% CP 2.5L PLASTIC BOTTLE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+HERBAL+EXTRACTION+99%+25L,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R1004.64,122 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL HERBAL EXTRACTION 99% 25L
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+Absolute+99.9%+AR+Grade+25L,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R3181.37,103 in stock,Yes,Ethanol-Range: ETHANOL Absolute 99.9% AR Grade 25L
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+99%+25L+GENERAL+USE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R1093.94,189 in stock,Yes,Ethanol-Range: ETHANOL 99% 25L GENERAL USE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+99.9%+AR+2.5L+GLASS+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R535.8,446 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 99.9% AR 2.5L GLASS BOTTLE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+99.9%+AR+Plastic+BOTTLE+2.5L,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R267.9,178 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 99.9% AR Plastic BOTTLE 2.5L
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+70%+FOR+sterlizing+25L,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R2176.73,88 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 70% FOR sterlizing 25L
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+70%+AR+2.5L+GLASS+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R647.43,120 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 70% AR 2.5L GLASS BOTTLE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+70%+AR+2.5L+PLASTIC+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R530.23,277 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 70% AR 2.5L PLASTIC BOTTLE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+70%+CP+2.5L+GLASS+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R555.91,78 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 70% CP 2.5L GLASS BOTTLE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+70%+CP+2.5L+PLASTIC+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R435.35,360 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 70% CP 2.5L PLASTIC BOTTLE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+96%+AR+GRADE+25L,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R2232.53,707 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 96% AR GRADE 25L
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+96%+AR+GRADE+2.5L+GLASS+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R446.51,174 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 96% AR GRADE 2.5L GLASS BOTTLE
Ethanol,https://labequipsupply.co.za/product/ethanol/?attribute_ethanol-range=ETHANOL+96%+AR+2.5L+PLASTIC+BOTTLE,,https://labequipsupply.co.za/wp-content/uploads/2019/10/Ethanol-99�-ar-grade.jpg,R234.42,239 in stock (can be backordered),Yes,Ethanol-Range: ETHANOL 96% AR 2.5L PLASTIC BOTTLE
Hydrazine Sulphate CP – 500g,https://labequipsupply.co.za/product/hydrazine-sulphate-cp-500g/,CHE-H3-1,https://labequipsupply.co.za/wp-content/uploads/2021/02/Hydrazine-Sulphate.jpg,R347.73,253 in stock (can be backordered),Yes,
Bunsen Burner,https://labequipsupply.co.za/product/bunsen-burner/,,https://labequipsupply.co.za/wp-content/uploads/2019/09/bunsen-burner-new-1.png,R145.12,204 in stock (can be backordered),Yes,
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Bulb,RLS-GW-BP1A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R32.01,328 in stock (can be backordered),Yes,Volume: 1ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Bulb,RLS-GW-BP2A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R32.02,95 in stock (can be backordered),Yes,Volume: 2ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Bulb,RLS-GW-BP5A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R32.72,1437 in stock (can be backordered),Yes,Volume: 5ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Bulb,RLS-GW-BP10A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R34.67,154 in stock (can be backordered),Yes,Volume: 10ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Bulb,RLS-GW-BP15A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R34.67,929 in stock (can be backordered),Yes,Volume: 15ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Bulb,RLS-GW-BP20A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R39.76,428 in stock (can be backordered),Yes,Volume: 20ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Bulb,RLS-GW-BP25A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R39.76,620 in stock (can be backordered),Yes,Volume: 25ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Graduated,RLS-GW-GP1A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R31.61,,Yes,Volume: 1ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Graduated,RLS-GW-GP2A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R31.61,71 in stock (can be backordered),Yes,Volume: 2ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Graduated,RLS-GW-GP5A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R39.76,124 in stock (can be backordered),Yes,Volume: 5ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Graduated,RLS-GW-GP10A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R39.76,219 in stock (can be backordered),Yes,Volume: 10ml
Bulb/Graduated Pipettes,https://labequipsupply.co.za/product/bulb-graduated-pipettes/?attribute_bulb-graduated=Graduated,RLS-GW-GP25A,https://labequipsupply.co.za/wp-content/uploads/2019/09/Graduated-Pipette-RLS.jpg,R40.68,354 in stock (can be backordered),Yes,Volume: 25ml
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+10ml,RLS-GW-BLF10,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Beaker.jpg,R18.62,41 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+25ml,RLS-GW-BLF25,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Beaker.jpg,R19.91,88 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+50ml,RLS-GW-BLF50,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Beaker.jpg,R22.33,964 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+100ml,RLS-GW-BLF100,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-100ml.jpg,R34.73,861 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+150ml,RLS-GW-BLF150,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-150ml.jpg,R39.36,1232 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+250ml,RLS-GW-BLF250,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-250ml.jpg,R47.27,4283 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+400ml,RLS-GW-BLF400,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-400ml.jpg,R54.19,181 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+500ml,RLS-GW-BLF500,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-500ml.jpg,R64.69,171 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+600ml,RLS-GW-BLF600,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-600ml.jpg,R63.67,132 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+1000ml,RLS-GW-BLF1000,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-1000ml.jpg,R111.8,194 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+2000ml,RLS-GW-BLF2000,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-200ml.png,R275.53,171 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+3000ml,RLS-GW-BLF3000,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Beaker-1.jpg,R615.59,14 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+5000ml,RLS-GW-BLF5000,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Beaker-1.jpg,R923.39,41 in stock (can be backordered),Yes,Low-Tall-Form: LOW FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+50ml,RLS-GW-BTF50,https://labequipsupply.co.za/wp-content/uploads/2019/09/Glass-Beaker-1.jpg,R34.09,610 in stock (can be backordered),Yes,Low-Tall-Form: TALL FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+100ml,RLS-GW-BTF100,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-100ml.jpg,R38.69,611 in stock (can be backordered),Yes,Low-Tall-Form: TALL FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+150ml,RLS-GW-BTF150,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-150ml.jpg,R63.53,446 in stock (can be backordered),Yes,Low-Tall-Form: TALL FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+250ml,RLS-GW-BTF250,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-250ml.jpg,R61.12,585 in stock (can be backordered),Yes,Low-Tall-Form: TALL FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+400ml,RLS-GW-BTF400,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-400ml.jpg,R66.39,118 in stock (can be backordered),Yes,Low-Tall-Form: TALL FORM BEAKER
Glass Beakers,https://labequipsupply.co.za/product/glass-beakers/?attribute_volume=Glass+Beaker+600ml,RLS-GW-BTF600,https://labequipsupply.co.za/wp-content/uploads/2019/09/glass-beaker-600ml.jpg,R93.44,2 in stock (can be backordered),Yes,Low-Tall-Form: TALL FORM BEAKER
Amber Schott Bottles Blue Screw GL45 Cap,https://labequipsupply.co.za/product/amber-schott-bottles-blue-screw-gl45-cap/?attribute_volume=100ml,RLS-GW-AMB100,https://labequipsupply.co.za/wp-content/uploads/2019/09/Schott-bottle-amber-blue-cap-100ml.jpg,R139.3,443 in stock (can be backordered),Yes,Volume: 100ml
Amber Schott Bottles Blue Screw GL45 Cap,https://labequipsupply.co.za/product/amber-schott-bottles-blue-screw-gl45-cap/?attribute_volume=250ml,RLS-GW-AMB250,https://labequipsupply.co.za/wp-content/uploads/2019/09/Schott-bottle-amber-blue-cap-250ml.jpg,R172.22,,Yes,Volume: 250ml
Amber Schott Bottles Blue Screw GL45 Cap,https://labequipsupply.co.za/product/amber-schott-bottles-blue-screw-gl45-cap/?attribute_volume=500ml,RLS-GW-AMB500,https://labequipsupply.co.za/wp-content/uploads/2019/09/Schott-Bottle-Amber-blue-cap-500ml.jpg,R203.18,,Yes,Volume: 500ml
Amber Schott Bottles Blue Screw GL45 Cap,https://labequipsupply.co.za/product/amber-schott-bottles-blue-screw-gl45-cap/?attribute_volume=1000ml,RLS-GW-AMB1000,https://labequipsupply.co.za/wp-content/uploads/2019/09/Schott-bottle-amber-blue-cap-1000ml.jpg,R439.72,52 in stock (can be backordered),Yes,Volume: 1000ml
Pipette Filler,https://labequipsupply.co.za/product/pipette-filler/?attribute_pipette-filler-bulb=,,https://labequipsupply.co.za/wp-content/uploads/2019/09/Pipette-Filler-Red-1.jpg,R73.68,,Yes,Pipette-Filler-Bulb: 
Plastic Measuring Cylinder,https://labequipsupply.co.za/product/plastic-measuring-cylinder/?attribute_volume=Plastic+Measuring+Cylinder+2000ml,RLS-PW-PMC2000,https://labequipsupply.co.za/wp-content/uploads/2019/09/Plastic-Measuring-Cylinder-RLS.jpg,R326.27,115 in stock (can be backordered),Yes,Volume: Plastic Measuring Cylinder 2000ml
Plastic Measuring Cylinder,https://labequipsupply.co.za/product/plastic-measuring-cylinder/?attribute_volume=Plastic+Measuring+Cylinder+10ml,RLS-PW-PMC10,https://labequipsupply.co.za/wp-content/uploads/2019/09/Plastic-Measuring-Cylinder-RLS.jpg,R18.72,220 in stock (can be backordered),Yes,Volume: Plastic Measuring Cylinder 10ml
Plastic Measuring Cylinder,https://labequipsupply.co.za/product/plastic-measuring-cylinder/?attribute_volume=Plastic+Measuring+Cylinder+25ml,RLS-PW-PMC25,https://labequipsupply.co.za/wp-content/uploads/2019/09/Plastic-Measuring-Cylinder-RLS.jpg,R26.6,257 in stock (can be backordered),Yes,Volume: Plastic Measuring Cylinder 25ml
Plastic Measuring Cylinder,https://labequipsupply.co.za/product/plastic-measuring-cylinder/?attribute_volume=Plastic+Measuring+Cylinder+50ml,RLS-PW-PMC50,https://labequipsupply.co.za/wp-content/uploads/2019/09/Plastic-Measuring-Cylinder-RLS.jpg,R30.73,108 in stock (can be backordered),Yes,Volume: Plastic Measuring Cylinder 50ml
Plastic Measuring Cylinder,https://labequipsupply.co.za/product/plastic-measuring-cylinder/?attribute_volume=Plastic+Measuring+Cylinder+100ml,RLS-PW-PMC100,https://labequipsupply.co.za/wp-content/uploads/2019/09/Plastic-Measuring-Cylinder-RLS.jpg,R37.24,2468 in stock,Yes,Volume: Plastic Measuring Cylinder 100ml
